   8276      218,70     219,00    6,85741    1,82164 
   8277       57,00      59,00    2,95855    0,73254 
   8278       23,70      24,00    5,48613    1,85985 
   8279       56,70      57,00    6,43385    1,84007 
   8280       36,00      37,00    3,31366    1,02227 
   8281      155,70     156,00    7,44056    1,82720 
   8282      222,70     223,00    7,59845    1,82054 
   8283       93,70      94,00    7,05283    1,83327 
   8284       38,00      39,00    4,86223    1,01599 
   8285      207,70     208,00    7,83908    1,81449 
   8286       53,70      54,00    6,62389    1,83448 
   8287      148,70     149,00    7,24939    1,82925 
   8288       65,70      66,00    6,55292    1,82931 
   8289      170,00     177,00    3,52509    0,39823 
   8290      129,70     130,00    7,05660    1,83218 
   8291       62,70      63,00    6,73816    1,82689 
   8292      114,70     115,00    6,92646    1,80356 
   8293      162,70     163,00    7,45414    1,82735 
   8294      262,70     263,00    7,89494    1,81055 
   8295      144,70     145,00    7,37884    1,82755 
   8296      159,70     160,00    7,39807    1,82724 
   8297       88,70      89,00    7,09329    1,83110 
   8298      180,70     181,00    7,39650    1,82758 
   8299       78,70      79,00    6,79692    1,82144 
   8300       84,70      85,00    6,88033    1,81833 
   8301      195,70     196,00    7,49683    1,82489 
   8302      107,70     108,00    6,42748    1,80604 
   8303      211,70     212,00    7,80495    1,81586 
   8304        1,70       2,00   -0,52647    1,98423 
   8305        6,00       7,00    1,97183    1,13856 
   8306        2,70       3,00   -0,75851    1,93215 
   8307        3,70       4,00    0,26760    1,88839 
   8308       10,00      11,00    0,67349    1,18690 
   8309        7,00       8,00    2,17115    1,10376 
   8310        4,00       5,00    0,33980    1,15459 
   8311        9,70      10,00    1,72832    1,84850 
   8312        5,70       6,00    2,01953    1,87835 
   8313        5,70       6,00    0,63201    1,89819 
   8314        9,70      10,00    1,21152    1,86962 
   8315        1,00       2,00   -3,01137    1,41587 
   8316       13,70      14,00    2,57575    1,85746 
   8317       29,70      30,00    3,83825    1,83352 
   8318       12,70      13,00    3,07346    1,83918 
   8319       73,70      74,00    5,54356    1,82048 
   8320       16,70      17,00    4,42790    1,84442 
   8321       37,70      38,00    5,43846    1,85455 
   8322        9,70      10,00    1,72832    1,84850 
   8323       15,70      16,00    2,60532    1,85203 
   8324       77,00      78,00    5,24816    1,01695 
   8325       16,70      17,00    3,53799    1,84527 
   8326       10,70      11,00    1,07580    1,86111 
   8327       39,70      40,00    4,59917    1,80944 
   8328        9,70      10,00    1,72832    1,84850 
   8329       27,70      28,00    4,55099    1,82970 
   8330        5,00       6,00    1,13286    1,11043 
   8331        9,00      10,00    0,42285    1,07250 
   8332       39,00      40,00    3,54173    1,01911 
   8333       28,00      30,00    3,55542    0,75842 
   8334       37,00      38,00    3,85519    1,01135 
   8335       23,00      24,00    3,60861    1,03387 
   8336       55,70      56,00    5,36410    1,83414 
   8337       41,00      42,00    4,29911    1,01064 
   8338       13,70      14,00    4,17269    1,85114 
   8339       28,00      29,00    3,73905    1,01866 
   8340       27,00      28,00    3,25430    1,04895 
   8341       21,70      22,00    5,40298    1,84480 
   8342       11,00      12,00    2,55509    1,07132 
   8343       40,00      41,00    4,04795    1,01161 
   8344       12,00      13,00    2,82182    1,04628 
   8345        6,70       7,00    1,08375    1,87392 
   8346       43,00      46,00    2,98198    0,60216 
   8347       11,00      12,00    2,47557    1,05406 
   8348       34,70      35,00    5,15972    1,81806 
   8349       16,00      20,00    1,55070    0,58000 
   8350       39,00      40,00    3,80853    1,01706 
   8351       39,00      40,00    4,11534    1,01367 
   8352       47,70      48,00    4,91472    1,83469 
   8353       29,00      31,00    2,48583    0,75144 
   8354       35,00      36,00    3,88725    1,01903 
   8355       31,70      32,00    4,66216    1,83009 
   8356       35,70      36,00    3,35516    1,83867 
   8357       30,70      31,00    4,58510    1,82752 
   8358       36,70      37,00    5,05298    1,81922 
   8359       25,70      26,00    4,29936    1,84095 
   8360        9,70      10,00    1,13245    1,85872 
   8361       32,00      33,00    3,69091    1,01739 
   8362       36,70      37,00    4,89631    1,81074 
   8363       53,00      55,00    4,29602    0,73547 
   8364       61,00      63,00    4,54716    0,72867 
   8365       14,00      15,00    1,13533    1,06057 
   8366       16,00      17,00    2,29790    1,03184 
   8367       53,70      54,00    4,44857    1,83629 
   8368       92,70      93,00    6,75348    1,82543 
   8369       16,00      17,00    1,41961    1,23881 
   8370       62,70      63,00    4,26460    1,84567 
   8371       29,70      30,00    2,29947    1,83211 
   8372       26,00      29,00    0,68418    0,67765 
   8373       16,00      18,00    3,02340    0,76101 
   8374       23,70      24,00    2,75847    1,85919 
   8375       87,00      88,00    4,40844    1,00817 
   8376       39,70      40,00    4,03638    1,84510 
   8377      115,70     116,00    5,91895    1,80585 
   8378       17,00      19,00    1,24240    0,78802 
   8379       90,00      91,00    4,61779    1,00689 
   8380       29,70      30,00    4,03102    1,84749 
   8381      100,00     101,00    4,61797    1,01057 
   8382       94,00      98,00    2,20538    0,51956 
   8383       13,00      14,00    1,01323    1,05439 
   8384       24,00      25,00    3,29124    1,06124 
   8385       37,00      47,00   -0,84994    0,37398 
   8386      115,70     116,00    5,19536    1,82103 
   8387        4,00       5,00    1,65052    1,18539 
   8388        6,70       7,00    2,58918    1,87263 
   8389        1,00       2,00   -1,76388    1,43124 
   8390       15,00      17,00    0,49308    0,79165 
   8391       33,70      34,00    5,66740    1,82913 
   8392       81,00      91,00    2,58671    0,36489 
   8393       34,00      42,00    0,19947    0,47374 
   8394       52,00      59,00    2,55635    0,43093 
   8395       27,00      32,00    1,88555    0,54485 
   8396       50,00      55,00    1,10017    0,48612 
   8397       37,70      38,00    4,04088    1,87559 
   8398       30,00      31,00    1,37313    1,02690 
   8399       28,00      29,00    1,96864    1,02945 
   8400       94,70      95,00    6,77500    1,81911 
   8401       36,70      37,00    6,07680    1,82676 
   8402       53,00      54,00    3,80285    1,02206 
   8403       13,00      14,00    0,20000    1,04709 
   8404       56,70      57,00    4,02326    1,82197 
   8405       30,00      33,00    1,77106    0,64403 
   8406       12,00      17,00    0,04560    0,72791 
   8407       83,00      84,00    5,04283    1,01888 
   8408      138,00     139,00    4,67341    0,99769 
   8409        4,00       8,00   -0,34603    0,76511 
   8410       18,00      22,00    0,43863    0,63512 
   8411       32,00      35,00    2,03849    0,64287 
   8412       15,00      17,00    0,65634    0,85545 
   8413       11,70      12,00    2,66022    1,88350 
   8414        8,00      10,00   -0,94772    0,81674 
   8415        3,70       4,00   -0,48772    1,91242 
   8416       85,00      99,00    2,63926    0,31552 
   8417      132,00     134,00    5,12052    0,72423 
   8418       69,00      78,00    3,20792    0,37284 
   8419       53,00      58,00    0,87697    0,49037 
   8420      114,00     119,00    4,15685    0,47264 
   8421       94,00      95,00    4,00180    1,01324 
   8422       59,00      66,00    1,47935    0,43186 
   8423      472,70     473,00    8,01990    1,82497 
   8424      182,00     192,00    3,10684    0,33980 
   8425       90,00      95,00    3,14454    0,48651 
   8426       28,00      29,00    1,88908    1,03882 
   8427       68,00      75,00    2,63403    0,41313 
   8428      161,70     162,00    6,73347    1,82835 
   8429       18,00      19,00    1,68283    1,04409 
   8430       16,00      18,00    2,15160    0,82918 
   8431       11,70      12,00    1,34006    1,85921 
   8432       10,00      13,00   -0,82911    0,66615 
   8433       31,70      32,00    4,34504    1,82605 
   8434       11,70      12,00    1,22850    1,85259 
   8435       34,00      36,00    1,04868    0,74347 
   8436        9,00      10,00   -0,16711    1,05920 
   8437       22,00      24,00    1,26595    0,86345 
   8438        0,30       2,00   -4,92757    1,98097 
   8439        5,00       7,00   -1,68161    0,84913 
   8440        4,00       6,00   -1,93849    0,89922 
   8441       11,00      12,00    0,22454    1,04096 
   8442       25,00      26,00    1,32784    1,04406 
   8443       21,00      22,00    0,78321    1,02329 
   8444       12,00      13,00    0,20534    1,04987 
   8445        9,00      11,00   -0,81761    0,80376 
   8446        7,00      16,00   -2,72026    0,53703 
   8447       41,00      43,00    1,96120    0,79367 
   8448       13,00      16,00   -0,73509    0,65104 
   8449       18,70      19,00    1,86080    1,84523 
   8450       17,70      18,00    1,88555    1,84601 
   8451       13,00      14,00    0,36335    1,05053 
   8452       14,00      15,00    0,39990    1,04413 
   8453        4,00       5,00   -1,44252    1,13051 
   8454       15,00      16,00    0,41962    1,04673 
   8455       19,00      21,00   -0,11447    0,75743 
   8456       17,70      18,00    1,70306    1,82863 
   8457       59,70      60,00    3,95129    1,82242 
   8458       72,70      73,00    4,59234    1,84534 
   8459       73,70      74,00    4,60564    1,84481 
   8460       39,70      40,00    3,24582    1,83501 
   8461       26,00      28,00    1,61265    0,82673 
   8462       42,70      43,00    3,55645    1,83952 
   8463       42,70      43,00    3,73763    1,83395 
   8464       38,70      39,00    3,18435    1,83552 
   8465       86,70      87,00    4,34464    1,83196 
   8466       68,70      69,00    4,47273    1,85013 
   8467       65,70      66,00    4,41082    1,82509 
   8468       72,70      73,00    4,21168    1,83317 
   8469       62,70      63,00    4,48644    1,82276 
   8470       72,70      73,00    4,55098    1,84678 
   8471       67,70      68,00    4,49641    1,84888 
   8472       48,70      49,00    4,38052    1,84085 
   8473       48,70      49,00    3,87387    1,82716 
   8474        2,00       7,00   -3,38198    0,88209 
   8475       56,70      57,00    4,21104    1,84454 
   8476       45,00      46,00    3,00926    1,05312 
   8477       72,70      73,00    4,53699    1,84780 
   8478       62,70      63,00    4,33226    1,83492 
   8479       51,70      52,00    4,23838    1,84530 
   8480        0,30       3,00   -0,55412    1,93621 
   8481        3,00       4,00   -1,34631    1,16549 
   8482        9,70      10,00    1,13245    1,85872 
   8483       27,70      28,00    4,84716    1,83460 
   8484       13,70      14,00    4,56713    1,84299 
   8485       25,70      26,00    5,14092    1,83997 
   8486       33,70      34,00    5,36446    1,82090 
   8487       25,70      26,00    5,00183    1,83625 
   8488       27,70      28,00    4,89637    1,83381 
   8489       23,70      24,00    4,80778    1,84238 
   8490       39,70      40,00    5,44528    1,80971 
   8491       29,70      30,00    4,76134    1,83640 
   8492       29,70      30,00    5,16744    1,83029 
   8493       41,70      42,00    5,53484    1,81226 
   8494       21,70      22,00    4,90477    1,84226 
   8495       35,70      36,00    5,43470    1,82186 
   8496       23,70      24,00    4,60822    1,84547 
   8497       27,70      28,00    4,83115    1,83840 
   8498       31,70      32,00    5,23916    1,82785 
   8499       33,70      34,00    4,87095    1,82510 
   8500       29,00      37,00    1,28581    0,42941 
   8501        6,00      11,00    0,13011    0,67746 
   8502       33,70      34,00    4,92964    1,82751 
   8503       27,70      28,00    5,16827    1,83620 
   8504       41,70      42,00    5,49262    1,83588 
   8505       23,70      24,00    4,89930    1,83891 
   8506       27,70      28,00    4,97294    1,83382 
   8507       31,70      32,00    4,58021    1,82889 
   8508      156,00     157,00    5,84463    1,00940 
   8509       27,70      28,00    5,06395    1,83301 
   8510       21,70      22,00    4,55092    1,85036 
   8511       31,70      32,00    5,17036    1,83224 
   8512       15,00      22,00    0,96264    0,51309 
   8513       24,00      25,00    1,61238    1,18860 
   8514        1,00       2,00    1,96483    1,42385 
   8515       13,70      14,00    1,51480    1,84693 
   8516       96,70      97,00    6,73991    1,82151 
   8517        0,30       2,00   -4,33906    1,96513 
   8518        5,00       9,00   -2,38936    0,69442 
   8519       18,00      21,00    0,19517    0,65797 
   8520       17,00      25,00   -1,70306    0,44570 
   8521       18,00      21,00   -0,57123    0,63895 
   8522        5,00       7,00   -1,70298    0,87359 
   8523       13,00      16,00    2,17754    0,66096 
   8524       13,70      14,00    4,39399    1,82583 
   8525       12,00      13,00    2,28303    1,15984 
   8526       12,70      13,00    2,04506    1,86911 
   8527       12,00      13,00    0,72509    1,07882 
   8528       17,70      18,00    4,06250    1,84168 
   8529       13,00      14,00    0,44341    1,05648 
   8530       71,70      72,00    6,04599    1,83365 
   8531      123,70     124,00    6,41737    1,83305 
   8532       33,00      37,00    2,01913    0,55185 
   8533       15,70      16,00    1,70063    1,83163 
   8534       13,00      15,00    3,68391    0,80330 
   8535       67,00      72,00    2,69105    0,46797 
   8536        1,00       2,00    0,66452    1,42027 
   8537       34,00      36,00    2,46338    0,72804 
   8538      144,00     145,00    5,60157    1,01029 
   8539       29,70      30,00    4,01189    1,83350 
   8540       12,00      14,00    0,32514    0,78945 
   8541       14,70      15,00    4,04056    1,85214 
   8542        6,70       7,00    3,17726    1,88248 
   8543       20,70      21,00    4,30422    1,83902 
   8544       34,00      35,00    3,56509    1,02440 
   8545       48,70      49,00    5,94255    1,83660 
   8546       28,70      29,00    4,94571    1,83130 
   8547       28,00      30,00    2,33230    0,77581 
   8548       24,00      25,00    4,00613    1,04172 
   8549       29,00      30,00    3,33926    1,02979 
   8550       15,00      19,00    1,25197    0,57472 
   8551       15,00      25,00    0,37458    0,42041 
   8552       21,00      28,00    1,18991    0,44887 
   8553       29,00      30,00    3,64430    1,02617 
   8554       11,00      16,00    0,71085    0,55624 
   8555       17,70      18,00    4,27540    1,84421 
   8556       25,00      26,00    3,60319    1,03239 
   8557       19,70      20,00    6,00409    1,83552 
   8558        1,00       4,00   -0,92014    1,23341 
   8559       72,00      73,00    4,08960    1,01339 
   8560       75,00      78,00    2,90855    0,60926 
   8561      111,70     112,00    6,88915    1,80412 
   8562      150,70     151,00    6,75519    1,83120 
   8563       68,00      72,00    2,67916    0,52439 
   8564      112,70     113,00    5,70930    1,81190 
   8565      113,00     114,00    3,97884    1,00424 
   8566       86,00      87,00    4,51360    1,01008 
   8567       72,00      73,00    4,66298    1,01566 
   8568        9,70      10,00    1,17505    1,85491 
   8569       21,70      22,00    5,85459    1,83863 
   8570       11,70      12,00    3,51409    1,84245 
   8571       36,00      39,00    1,31949    0,67770 
   8572        2,70       3,00   -0,86303    1,97144 
   8573        9,70      10,00    1,17505    1,85491 
   8574      101,70     102,00    6,40183    1,82022 
   8575       57,70      58,00    4,24337    1,85138 
   8576       97,70      98,00    4,96766    1,82688 
   8577       57,00      69,00    1,27462    0,34178 
   8578       16,00      44,00   -2,90968    0,34404 
   8579      104,00     111,00    3,25526    0,41090 
   8580      114,00     119,00    2,63358    0,47250 
   8581        6,00       7,00   -0,61713    1,13373 
   8582        5,00       7,00    0,31394    0,95006 
   8583        7,00      12,00   -1,87927    0,65506 
   8584        0,30       2,00   -4,52212    1,98218 
   8585       15,00      17,00   -0,09292    0,78972 
   8586        5,00      22,00   -3,77787    0,52359 
   8587        8,00      10,00   -0,96239    0,80771 
   8588        2,00       5,00   -2,61407    0,91997 
   8589       20,00      21,00    1,04467    1,03887 
   8590       13,70      14,00    1,63247    1,83660 
   8591        0,30       2,00   -4,75891    2,10685 
   8592       28,00      32,00    0,53587    0,60175 
   8593       44,00      45,00    2,85244    1,06745 
   8594        5,00      11,00   -2,56627    0,65519 
   8595       26,00      28,00    0,50298    0,77874 
   8596       33,00      38,00   -0,35476    0,50362 
   8597       19,00      26,00   -1,11144    0,46992 
   8598       30,70      31,00    4,00899    1,88034 
   8599        0,30       2,00   -4,82407    1,99816 
   8600       31,00      32,00    2,50226    1,10527 
   8601        3,00       5,00   -2,46675    0,92802 
   8602       22,00      24,00    0,16594    0,74444 
   8603        8,00       9,00   -0,25480    1,08245 
   8604       46,00      51,00    1,41621    0,49669 
   8605       30,00      31,00    1,06553    1,02128 
   8606        8,00      17,00   -2,43585    0,49598 
   8607        3,00       4,00    0,38338    1,17872 
   8608       21,00      25,00    0,07776    0,58659 
   8609       27,70      28,00    3,80766    1,84060 
   8610       14,70      15,00    3,84848    1,88652 
   8611       31,00      33,00    1,35019    0,75992 
   8612       22,00      24,00    1,91669    0,77758 
   8613       37,00      38,00    1,74993    1,01898 
   8614       33,00      35,00    0,97286    0,73445 
   8615       16,00      18,00   -0,17945    0,75850 
   8616       17,70      18,00    1,55496    1,83057 
   8617        6,00       7,00   -0,86140    1,11264 
   8618       14,00      16,00   -0,28301    0,76404 
   8619       47,00      49,00    4,19846    0,74487 
   8620        1,00       2,00   -2,83492    1,42014 
   8621       18,00      19,00    0,64071    1,03387 
   8622       14,70      15,00    3,57028    1,85240 
   8623       16,70      17,00    1,48051    1,83736 
   8624       12,00      14,00    0,02170    0,77432 
   8625       24,00      38,00   -0,14531    0,38392 
   8626        4,00       5,00   -0,37594    1,40715 
   8627       13,70      14,00    3,73544    1,91127 
   8628       12,00      15,00    2,07550    0,66007 
   8629       11,70      12,00    1,49932    1,84356 
   8630       21,00      24,00    2,22968    0,70796 
   8631       14,00      15,00    3,76289    1,05655 
   8632       10,70      11,00    2,38109    1,90432 
   8633       25,00      26,00    1,04232    1,03589 
   8634        9,70      10,00    1,17505    1,85491 
   8635       39,70      40,00    3,66579    1,83943 
   8636       46,00      47,00    4,34292    1,05032 
   8637       13,00      14,00    0,17072    1,03831 
   8638       26,00      27,00    1,79224    1,06564 
   8639       35,70      36,00    4,50736    1,81282 
   8640       43,00      44,00    4,04167    1,00684 
   8641       34,70      35,00    4,40587    1,82583 
   8642       85,00      86,00    4,74926    1,00641 
   8643       15,70      16,00    3,82776    1,84777 
   8644       45,70      46,00    5,29102    1,83497 
   8645       43,00      46,00    2,49527    0,60315 
   8646       68,70      69,00    5,60223    1,82658 
   8647       13,70      14,00    3,35412    1,82492 
   8648       49,00      50,00    4,14565    1,01694 
   8649      126,00     128,00    4,25117    0,71855 
   8650       81,00      83,00    3,80368    0,71514 
   8651       67,00      68,00    4,37812    1,01100 
   8652       33,00      35,00    2,74042    0,73045 
   8653       79,00      81,00    3,62166    0,71863 
   8654       16,70      17,00    4,20331    1,85632 
   8655       33,70      34,00    4,49946    1,81592 
   8656       60,00      61,00    4,14907    1,01341 
   8657       32,00      34,00    2,69686    0,72704 
   8658       62,00      67,00    2,50330    0,47327 
   8659       20,00      21,00    1,79206    1,04305 
   8660       23,70      24,00    3,61386    1,85030 
   8661       32,00      41,00    0,14929    0,41473 
   8662       23,00      26,00    1,40196    0,64696 
   8663       31,70      32,00    3,43192    1,84460 
   8664       31,70      32,00    4,02532    1,83997 
   8665       13,00      14,00    0,20352    1,04069 
   8666       23,70      24,00    3,71940    1,84860 
   8667       20,70      21,00    3,09857    1,83182 
   8668       21,70      22,00    3,58971    1,85153 
   8669       26,00      28,00    1,56227    0,77359 
   8670       21,70      22,00    3,74716    1,85098 
   8671       30,00      31,00    2,31954    1,04360 
   8672       21,70      22,00    3,16520    1,82170 
   8673       21,70      22,00    3,53242    1,85376 
   8674       19,70      20,00    3,67668    1,85434 
   8675       21,70      22,00    3,15615    1,82450 
   8676       14,00      16,00   -0,42467    0,77116 
   8677       27,70      28,00    3,81180    1,84283 
   8678        6,00       8,00   -1,32774    0,83766 
   8679        1,70       2,00   -1,08036    1,98658 
   8680        3,00       4,00   -1,75517    1,17498 
   8681        0,30       2,00   -4,54405    1,96871 
   8682       10,00      11,00    1,86709    1,07054 
   8683        3,00       5,00   -0,63218    0,93145 
   8684       28,00      43,00   -0,11934    0,33971 
   8685       17,70      18,00    4,21648    1,84897 
   8686       30,00      32,00    0,59167    0,74453 
   8687       39,70      40,00    4,41481    1,81926 
   8688        3,00       4,00   -0,28726    1,28267 
   8689       17,00      23,00   -0,19160    0,53808 
   8690        7,00       9,00    0,15239    0,90309 
   8691       47,70      48,00    4,58466    1,83513 
   8692       20,70      21,00    5,39305    1,84457 
   8693        9,70      10,00    1,72832    1,84850 
   8694      207,70     208,00    7,83747    1,81522 
   8695       73,70      74,00    6,14927    1,83151 
   8696       37,70      38,00    5,63451    1,85376 
   8697       66,70      67,00    6,45679    1,83112 
   8698      287,70     288,00    7,89614    1,80587 
   8699      208,70     209,00    7,61554    1,82167 
   8700      121,70     122,00    7,25746    1,83058 
   8701       47,70      48,00    5,81013    1,84479 
   8702       81,00      83,00    4,02645    0,73197 
   8703      233,70     234,00    7,78602    1,81711 
   8704      125,70     126,00    6,75506    1,83272 
   8705      149,70     150,00    7,18822    1,82940 
   8706      185,70     186,00    7,51418    1,82410 
   8707      188,00     189,00    6,30908    1,00763 
   8708      110,70     111,00    6,64259    1,80766 
   8709      233,70     234,00    7,81381    1,81563 
   8710       61,70      62,00    5,88721    1,83614 
   8711       85,70      86,00    6,43523    1,82106 
   8712      273,00     286,00    3,91571    0,29595 
   8713       62,70      63,00    6,36795    1,83278 
   8714       27,70      28,00    3,57050    1,83784 
   8715      297,70     298,00    7,88345    1,80659 
   8716      258,70     259,00    7,85429    1,81396 
   8717      250,70     251,00    8,00220    1,80325 
   8718       16,00      18,00   -0,24302    0,75162 
   8719       17,70      18,00    1,88423    1,84365 
   8720       17,70      18,00    4,75868    1,84913 
   8721        6,70       7,00    2,94329    1,89175 
   8722       31,70      32,00    5,14821    1,82373 
   8723       55,00      56,00    4,03264    1,01766 
   8724       15,70      16,00    4,57949    1,85031 
   8725        9,00      11,00    1,56937    0,83220 
   8726       10,00      15,00    0,72203    0,61607 
   8727       13,00      14,00    2,98774    1,04903 
   8728        6,00       7,00    1,75252    1,14184 
   8729        9,00      11,00    1,38273    0,82490 
   8730        9,00      10,00    2,23283    1,09155 
   8731       12,70      13,00    4,40566    1,84299 
   8732       47,70      48,00    5,04262    1,83635 
   8733       11,00      12,00    3,00822    1,06715 
   8734       14,70      15,00    3,86467    1,83985 
   8735       40,00      41,00    4,13265    1,00959 
   8736        4,00       7,00   -0,31639    0,85908 
   8737       69,00      71,00    3,95042    0,72244 
   8738       25,00      26,00    3,77025    1,02929 
   8739       13,00      14,00    3,18664    1,05271 
   8740       15,00      16,00    2,67548    1,05761 
   8741       10,00      11,00    2,73214    1,07929 
   8742       13,00      15,00    1,72172    0,80754 
   8743       27,00      28,00    3,52667    1,03213 
   8744       14,70      15,00    4,27443    1,83238 
   8745       22,70      23,00    4,68719    1,84519 
   8746       13,70      14,00    4,44673    1,84019 
   8747       10,00      12,00    1,89078    0,82403 
   8748       16,00      17,00    2,91704    1,05185 
   8749       12,70      13,00    4,34160    1,84566 
   8750       29,70      30,00    4,42189    1,84221 
   8751       34,70      35,00    4,52443    1,83272 
   8752       28,70      29,00    4,97726    1,83643 
   8753       27,70      28,00    4,87769    1,83340 
   8754       27,70      28,00    4,80631    1,84387 
   8755       18,70      19,00    4,69105    1,85584 
   8756       35,70      36,00    6,27047    1,83785 
   8757       26,70      27,00    5,93332    1,82501 
   8758       39,70      40,00    6,08605    1,83907 
   8759        9,00      11,00    2,04057    0,84292 
   8760       31,70      32,00    6,09237    1,84192 
   8761       68,70      69,00    6,27260    1,83737 
   8762       33,70      34,00    5,97734    1,81626 
   8763       23,70      24,00    5,28890    1,85509 
   8764       45,70      46,00    6,17685    1,84020 
   8765       56,70      57,00    6,33268    1,83515 
   8766       31,70      32,00    5,80338    1,82810 
   8767       11,00      12,00    3,06973    1,08487 
   8768       29,70      30,00    5,78345    1,83594 
   8769       23,70      24,00    5,42112    1,85387 
   8770       33,70      34,00    5,70871    1,82752 
   8771       24,70      25,00    5,32560    1,84521 
   8772       27,70      28,00    4,77324    1,83461 
   8773       29,70      30,00    4,86959    1,83303 
   8774       24,70      25,00    4,71788    1,84351 
   8775       37,00      38,00    3,81759    1,03551 
   8776       28,70      29,00    4,47967    1,84325 
   8777       37,00      39,00    3,66045    0,76182 
   8778       33,00      34,00    3,98243    1,11918 
   8779       28,70      29,00    4,25793    1,83874 
   8780       32,70      33,00    4,88787    1,82826 
   8781        2,70       3,00   -0,34627    1,93630 
   8782       33,00      35,00    2,07466    0,75616 
   8783        4,00       6,00   -2,27240    0,87991 
   8784       33,00      41,00    1,05576    0,44496 
   8785       80,00      84,00    2,62406    0,52066 
   8786      147,70     148,00    6,91282    1,82875 
   8787       34,00      38,00    1,64656    0,55985 
   8788       97,00     100,00    3,24252    0,59836 
   8789      167,00     171,00    4,29637    0,51210 
   8790       18,70      19,00    3,17930    1,84619 
   8791      107,70     108,00    5,68513    1,81425 
   8792       16,00      20,00    2,08579    0,58076 
   8793       47,70      48,00    5,49258    1,83427 
   8794       19,70      20,00    4,70010    1,84481 
   8795       54,70      55,00    5,51142    1,83102 
   8796       43,70      44,00    5,33573    1,83437 
   8797       62,70      63,00    5,64069    1,82852 
   8798       31,70      32,00    5,02523    1,82621 
   8799       55,70      56,00    5,48783    1,83102 
   8800        8,00       9,00    2,17747    1,09343 
   8801       38,70      39,00    4,91429    1,83633 
   8802       38,70      39,00    5,39988    1,81360 
   8803       46,00      47,00    4,34207    1,00364 
   8804       39,00      40,00    4,07959    1,01292 
   8805       29,70      30,00    5,07492    1,82514 
   8806       37,70      38,00    5,32989    1,80929 
   8807       33,00      34,00    3,77538    1,02002 
   8808       50,70      51,00    5,48929    1,83315 
   8809       49,00      50,00    4,22248    1,01693 
   8810       33,70      34,00    5,16197    1,81753 
   8811       37,70      38,00    5,25041    1,83574 
   8812        7,00       8,00    1,17032    1,10179 
   8813       44,70      45,00    5,36057    1,83526 
   8814       19,70      20,00    5,75731    1,83992 
   8815       87,70      88,00    6,25038    1,83101 
   8816       90,00      92,00    3,72684    0,71513 
   8817       10,70      11,00    1,15274    1,85929 
   8818       14,70      15,00    3,77955    1,89552 
   8819        5,70       6,00    4,22649    1,88194 
   8820        9,70      10,00    1,17505    1,85491 
   8821        6,70       7,00    2,25631    1,87714 
   8822        2,00       3,00   -1,50806    1,24493 
   8823       27,00      28,00    1,73382    1,02990 
   8824       11,00      14,00   -1,15786    0,66610 
   8825       13,70      14,00    4,52396    1,83763 
   8826        5,00       7,00    0,53129    0,93899 
   8827       25,00      29,00    2,26677    0,55828 
   8828       20,70      21,00    4,45667    1,84579 
   8829        9,70      10,00    4,05539    1,87027 
   8830       17,00      18,00    3,29796    1,03969 
   8831       17,00      18,00    3,29291    1,03803 
   8832       11,70      12,00    4,29098    1,85307 
   8833       12,00      13,00    3,09666    1,05981 
   8834       14,70      15,00    3,89098    1,83805 
   8835       15,70      16,00    4,71384    1,83136 
   8836       11,70      12,00    4,24994    1,85396 
   8837       15,70      16,00    4,55374    1,85106 
   8838       15,70      16,00    4,67540    1,82526 
   8839        1,70       2,00    0,09762    2,10822 
   8840       29,70      30,00    5,18099    1,83310 
   8841       13,70      14,00    4,52968    1,84284 
   8842       34,70      35,00    5,00783    1,82669 
   8843       15,70      16,00    4,50555    1,83693 
   8844       10,00      11,00    0,16102    1,05639 
   8845       92,00      93,00    3,80368    1,00954 
   8846       75,00      77,00    4,15269    0,73022 
   8847      107,70     108,00    5,70941    1,81768 
   8848      188,00     193,00    3,95433    0,46253 
   8849       22,00      24,00    1,60636    0,76289 
   8850      123,70     124,00    5,67855    1,80731 
   8851       61,70      62,00    6,00101    1,84025 
   8852       19,70      20,00    2,80891    1,86422 
   8853      170,70     171,00    6,21969    1,82936 
   8854       59,00      60,00    3,95499    1,04741 
   8855       49,00      53,00    2,68252    0,52630 
   8856       12,00      14,00   -0,09962    0,79459 
   8857       67,70      68,00    5,01608    1,83620 
   8858      254,70     255,00    7,48879    1,81297 
   8859       31,00      33,00    7,20913    0,78757 
   8860       99,70     100,00    5,25337    1,82503 
   8861      194,00     196,00    4,30816    0,71208 
   8862       17,70      18,00    2,53471    1,85589 
   8863       11,70      12,00    2,06994    1,85595 
   8864       11,70      12,00    2,34235    1,87033 
   8865       11,70      12,00    1,88632    1,82902 
   8866       15,70      16,00    2,50957    1,85814 
   8867       38,70      39,00    5,35167    1,82703 
   8868       12,00      17,00    0,82815    0,57980 
   8869        5,00       6,00   -0,89227    1,11308 
   8870       11,70      12,00    1,88632    1,82902 
   8871       15,00      17,00   -0,04200    0,77324 
   8872        4,00       5,00   -1,10706    1,16346 
   8873        6,00       7,00   -0,99066    1,09561 
   8874       10,00      11,00    0,49828    1,09091 
   8875       13,00      14,00    1,22694    1,05909 
   8876       14,00      15,00    0,86955    1,04544 
   8877       10,00      12,00   -0,30407    0,79355 
   8878       10,70      11,00    1,43495    1,87218 
   8879        1,00       3,00   -3,70593    1,23877 
   8880       14,00      15,00    0,98062    1,04297 
